Passage,WordNo,NewID,Sentence,WP,WordNoPunctuation,Word,WordClass,SimilarityWithPrevious,PartOfSpeech
44,11,44Aw11,1,11,hands,hands.,Content,,NOUN
44,12,44Bw01,2,1,They,They,Function,,PRON
44,13,44Bw02,2,2,do,do,Content,,VERB
44,14,44Bw03,2,3,not,not,Content,,PART
44,15,44Bw04,2,4,have,have,Content,,VERB
44,16,44Bw05,2,5,a,a,Function,,INTJ
44,17,44Bw06,2,6,brain,brain,Content,,NOUN
44,18,44Bw07,2,7,or,or,Function,,CCONJ
44,19,44Bw08,2,8,a,a,Function,,INTJ
44,20,44Bw09,2,9,nervous,nervous,Content,,ADJ
44,21,44Bw10,2,10,system,system.,Content,,NOUN
45,1,45Aw01,1,1,There,There,Content,,ADV
45,2,45Aw02,1,2,are,are,Content,,AUX
45,3,45Aw03,1,3,many,many,Content,,ADJ
45,4,45Aw04,1,4,more,more,Content,,ADJ
45,5,45Aw05,1,5,gorillas,gorillas,Content,,NOUN
45,6,45Aw06,1,6,and,and,Function,,CCONJ
45,7,45Aw07,1,7,chimpanzees,chimpanzees,Content,,NOUN
45,8,45Aw08,1,8,than,than,Function,,ADP
45,9,45Aw09,1,9,previously,previously,Content,,ADV
45,10,45Aw10,1,10,believed,"believed,",Content,,VERB
45,11,45Aw11,1,11,new,new,Content,,ADJ
45,12,45Aw12,1,12,research,research,Content,,NOUN
45,13,45Aw13,1,13,finds,finds.,Content,,VERB
45,14,45Bw01,2,1,Nonetheless,"Nonetheless,",Content,,ADV
45,15,45Bw02,2,2,their,their,Function,,PRON
45,16,45Bw03,2,3,numbers,numbers,Content,,NOUN
45,17,45Bw04,2,4,are,are,Content,,AUX
45,18,45Bw05,2,5,rapidly,rapidly,Content,,ADV
45,19,45Bw06,2,6,declining,declining.,Content,,VERB
46,1,46Aw01,1,1,Forests,Forests,Content,,NOUN
46,2,46Aw02,1,2,are,are,Content,,AUX
46,3,46Aw03,1,3,disappearing,disappearing.,Content,,VERB
46,4,46Bw01,2,1,Maps,Maps,Content,,NOUN
46,5,46Bw02,2,2,show,show,Content,,NOUN
46,6,46Bw03,2,3,shrinking,shrinking,Content,,VERB
46,7,46Bw04,2,4,woodlands,woodlands,Content,,NOUN
46,8,46Bw05,2,5,all,all,Function,,PRON
46,9,46Bw06,2,6,over,over,Function,,ADP
46,10,46Bw07,2,7,the,the,Function,,PRON
46,11,46Bw08,2,8,world,world.,Content,,NOUN
47,1,47Aw01,1,1,A,A,Function,,NOUN
47,2,47Aw02,1,2,cowboy,cowboy,Content,,PROPN
47,3,47Aw03,1,3,walks,walks,Content,,NOUN
47,4,47Aw04,1,4,into,into,Function,,ADP
47,5,47Aw05,1,5,a,a,Function,,INTJ
47,6,47Aw06,1,6,bar,bar.,Content,,NOUN
47,7,47Bw01,2,1,Or,Or,Function,,CCONJ
47,8,47Bw02,2,2,more,more,Content,,ADJ
47,9,47Bw03,2,3,specifically,"specifically,",Content,,ADV
47,10,47Bw04,2,4,a,a,Function,,INTJ
47,11,47Bw05,2,5,Nigerian,Nigerian,Content,,ADJ
47,12,47Bw06,2,6,immigrant,immigrant,Content,,ADJ
47,13,47Bw07,2,7,grad,grad,Content,,NOUN
47,14,47Bw08,2,8,student,student,Content,,NOUN
47,15,47Bw09,2,9,in,in,Function,,ADP
47,16,47Bw10,2,10,a,a,Function,,INTJ
47,17,47Bw11,2,11,cowboy,cowboy,Content,,PROPN
47,18,47Bw12,2,12,hat,hat,Content,,PROPN
47,19,47Bw13,2,13,walks,walks,Content,,NOUN
47,20,47Bw14,2,14,into,into,Function,,ADP
47,21,47Bw15,2,15,a,a,Function,,INTJ
47,22,47Bw16,2,16,bar,bar,Content,,NOUN
47,23,47Bw17,2,17,in,in,Function,,ADP
47,24,47Bw18,2,18,Oklahoma,Oklahoma.,Content,,PROPN
48,1,48Aw01,1,1,One,One,Function,,NUM
48,2,48Aw02,1,2,man,man,Content,,INTJ
48,3,48Aw03,1,3,vanished,vanished,Content,,PROPN
48,4,48Aw04,1,4,diving,diving,Content,,NOUN
48,5,48Aw05,1,5,at,at,Function,,ADP
48,6,48Aw06,1,6,midnight,midnight.,Content,,NOUN
48,7,48Bw01,2,1,Another,Another,Function,,PRON
48,8,48Bw02,2,2,was,was,Content,,AUX
48,9,48Bw03,2,3,attacked,attacked,Content,,VERB
48,10,48Bw04,2,4,by,by,Function,,ADP
48,11,48Bw05,2,5,a,a,Function,,INTJ
48,12,48Bw06,2,6,great,great,Content,,ADJ
48,13,48Bw07,2,7,white,white,Content,,ADJ
48,14,48Bw08,2,8,shark,shark,Content,,NOUN
48,15,48Bw09,2,9,in,in,Function,,ADP
48,16,48Bw10,2,10,deep,deep,Content,,ADJ
48,17,48Bw11,2,11,water,water.,Content,,NOUN
49,1,49Aw01,1,1,Student,Student,Content,,NOUN
49,2,49Aw02,1,2,loans,loans,Content,,NOUN
49,3,49Aw03,1,3,are,are,Content,,AUX
49,4,49Aw04,1,4,central,central,Content,,ADJ
49,5,49Aw05,1,5,to,to,Function,,ADP
49,6,49Aw06,1,6,financing,financing,Content,,NOUN
49,7,49Aw07,1,7,college,college,Content,,NOUN
49,8,49Aw08,1,8,educations,"educations,",Content,,NOUN
49,9,49Aw09,1,9,yet,yet,Content,,CCONJ
49,10,49Aw10,1,10,millions,millions,Content,,NOUN
49,11,49Aw11,1,11,of,of,Function,,ADP
49,12,49Aw12,1,12,borrowers,borrowers,Content,,NOUN
49,13,49Aw13,1,13,are,are,Content,,AUX
49,14,49Aw14,1,14,in,in,Function,,ADP
49,15,49Aw15,1,15,default,default.,Content,,NOUN
49,16,49Bw01,2,1,That,That,Function,,PRON
49,17,49Bw02,2,2,is,is,Content,,AUX
49,18,49Bw03,2,3,clear,clear,Content,,ADJ
49,19,49Bw04,2,4,evidence,evidence,Content,,NOUN
49,20,49Bw05,2,5,that,that,Function,,SCONJ
49,21,49Bw06,2,6,the,the,Function,,PRON
49,22,49Bw07,2,7,system,system,Content,,NOUN
49,23,49Bw08,2,8,is,is,Content,,AUX
49,24,49Bw09,2,9,in,in,Function,,ADP
49,25,49Bw10,2,10,dire,dire,Content,,ADJ
49,26,49Bw11,2,11,need,need,Content,,NOUN
49,27,49Bw12,2,12,of,of,Function,,ADP
49,28,49Bw13,2,13,improvement,improvement.,Content,,NOUN
50,1,50Aw01,1,1,People,People,Content,,NOUN
50,2,50Aw02,1,2,seem,seem,Content,,VERB
50,3,50Aw03,1,3,to,to,Function,,ADP
50,4,50Aw04,1,4,be,be,Content,,AUX
50,5,50Aw05,1,5,more,more,Content,,ADJ
50,6,50Aw06,1,6,worried,worried,Content,,ADJ
50,7,50Aw07,1,7,than,than,Function,,ADP
50,8,50Aw08,1,8,ever,ever,Content,,ADV
50,9,50Aw09,1,9,about,about,Content,,ADP
50,10,50Aw10,1,10,stress,stress.,Content,,NOUN
50,11,50Bw01,2,1,We,We,Function,,PRON
50,12,50Bw02,2,2,hear,hear,Content,,VERB
50,13,50Bw03,2,3,that,that,Function,,SCONJ
50,14,50Bw04,2,4,stress,stress,Content,,NOUN
50,15,50Bw05,2,5,can,can,Function,,AUX
50,16,50Bw06,2,6,lead,lead,Content,,NOUN
50,17,50Bw07,2,7,to,to,Function,,ADP
50,18,50Bw08,2,8,everything,everything,Content,,PRON
50,19,50Bw09,2,9,from,from,Function,,ADP
50,20,50Bw10,2,10,depression,depression,Content,,NOUN
50,21,50Bw11,2,11,to,to,Function,,ADP
50,22,50Bw12,2,12,cancer,cancer.,Content,,NOUN
51,1,51Aw01,1,1,Music,Music,Content,,NOUN
51,2,51Aw02,1,2,can,can,Function,,AUX
51,3,51Aw03,1,3,transport,transport,Content,,NOUN
51,4,51Aw04,1,4,us,us,Function,,PRON
51,5,51Aw05,1,5,back,back,Content,,ADV
51,6,51Aw06,1,6,in,in,Function,,ADP
51,7,51Aw07,1,7,time,time,Content,,NOUN
51,8,51Aw08,1,8,or,or,Function,,CCONJ
51,9,51Aw09,1,9,help,help,Content,,VERB
51,10,51Aw10,1,10,usher,usher,Content,,PROPN
51,11,51Aw11,1,11,in,in,Function,,ADP
51,12,51Aw12,1,12,new,new,Content,,ADJ
51,13,51Aw13,1,13,ways,ways,Content,,NOUN
51,14,51Aw14,1,14,of,of,Function,,ADP
51,15,51Aw15,1,15,thinking,thinking.,Content,,VERB
51,16,51Bw01,2,1,It,It,Function,,PRON
51,17,51Bw02,2,2,can,can,Function,,AUX
51,18,51Bw03,2,3,capture,capture,Content,,NOUN
51,19,51Bw04,2,4,a,a,Function,,INTJ
51,20,51Bw05,2,5,historical,historical,Content,,ADJ
51,21,51Bw06,2,6,moment,moment,Content,,NOUN
51,22,51Bw07,2,7,or,or,Function,,CCONJ
51,23,51Bw08,2,8,offer,offer,Content,,NOUN
51,24,51Bw09,2,9,an,an,Function,,PRON
51,25,51Bw10,2,10,escape,escape,Content,,NOUN
51,26,51Bw11,2,11,from,from,Function,,ADP
51,27,51Bw12,2,12,the,the,Function,,PRON
51,28,51Bw13,2,13,world,world,Content,,NOUN
51,29,51Bw14,2,14,around,around,Function,,ADP
51,30,51Bw15,2,15,us,us.,Function,,PRON
52,1,52Aw01,1,1,The,The,Function,,PRON
52,2,52Aw02,1,2,laws,laws,Content,,NOUN
52,3,52Aw03,1,3,that,that,Function,,SCONJ
52,4,52Aw04,1,4,authorize,authorize,Content,,VERB
52,5,52Aw05,1,5,medical,medical,Content,,ADJ
52,6,52Aw06,1,6,aid,aid,Content,,PROPN
52,7,52Aw07,1,7,in,in,Function,,ADP
52,8,52Aw08,1,8,dying,dying,Content,,VERB
52,9,52Aw09,1,9,have,have,Content,,VERB
52,10,52Aw10,1,10,worked,worked,Content,,VERB
52,11,52Aw11,1,11,exactly,exactly,Content,,ADV
52,12,52Aw12,1,12,as,as,Function,,ADP
52,13,52Aw13,1,13,intended,"intended,",Content,,VERB
52,14,52Aw14,1,14,the,the,Function,,PRON
52,15,52Aw15,1,15,evidence,evidence,Content,,NOUN
52,16,52Aw16,1,16,shows,shows.,Content,,NOUN
52,17,52Bw01,2,1,They,They,Function,,PRON
52,18,52Bw02,2,2,have,have,Content,,VERB
52,19,52Bw03,2,3,benefited,benefited,Content,,VERB
52,20,52Bw04,2,4,dying,dying,Content,,VERB
52,21,52Bw05,2,5,patients,patients,Content,,NOUN
52,22,52Bw06,2,6,and,and,Function,,CCONJ
52,23,52Bw07,2,7,their,their,Function,,PRON
52,24,52Bw08,2,8,families,families,Content,,NOUN
52,25,52Bw09,2,9,without,without,Function,,ADP
52,26,52Bw10,2,10,causing,causing,Content,,VERB
52,27,52Bw11,2,11,any,any,Function,,INTJ
52,28,52Bw12,2,12,harm,harm,Content,,NOUN
52,29,52Bw13,2,13,to,to,Function,,ADP
52,30,52Bw14,2,14,anyone,anyone.,Content,,PRON
53,1,53Aw01,1,1,Israel,Israel,Content,,PROPN
53,2,53Aw02,1,2,cannot,cannot,Function,,INTJ
53,3,53Aw03,1,3,define,define,Content,,VERB
53,4,53Aw04,1,4,a,a,Function,,INTJ
53,5,53Aw05,1,5,Jew,Jew.,Content,,PROPN
53,6,53Bw01,2,1,And,And,Function,,CCONJ
53,7,53Bw02,2,2,the,the,Function,,PRON
53,8,53Bw03,2,3,more,more,Content,,ADJ
53,9,53Bw04,2,4,it,it,Function,,PRON
53,10,53Bw05,2,5,attempts,attempts,Content,,NOUN
53,11,53Bw06,2,6,to,to,Function,,ADP
53,12,53Bw07,2,7,do,do,Content,,VERB
53,13,53Bw08,2,8,so,"so,",Content,,ADV
53,14,53Bw09,2,9,the,the,Function,,PRON
53,15,53Bw10,2,10,more,more,Content,,ADJ
53,16,53Bw11,2,11,obvious,obvious,Content,,ADJ
53,17,53Bw12,2,12,that,that,Function,,SCONJ
53,18,53Bw13,2,13,becomes,becomes.,Content,,VERB
54,1,54Aw01,1,1,Corporate,Corporate,Content,,ADJ
54,2,54Aw02,1,2,tax,tax,Content,,NOUN
54,3,54Aw03,1,3,cuts,cuts,Content,,NOUN
54,4,54Aw04,1,4,will,will,Function,,AUX
54,5,54Aw05,1,5,put,put,Content,,VERB
54,6,54Aw06,1,6,billions,billions,Content,,NOUN
54,7,54Aw07,1,7,of,of,Function,,ADP
54,8,54Aw08,1,8,dollars,dollars,Content,,NOUN
54,9,54Aw09,1,9,back,back,Content,,ADV
54,10,54Aw10,1,10,in,in,Function,,ADP
54,11,54Aw11,1,11,the,the,Function,,PRON
54,12,54Aw12,1,12,hands,hands,Content,,NOUN
54,13,54Aw13,1,13,of,of,Function,,ADP
54,14,54Aw14,1,14,businesses,businesses,Content,,NOUN
54,15,54Aw15,1,15,this,this,Function,,PRON
54,16,54Aw16,1,16,year,year.,Content,,NOUN
54,17,54Bw01,2,1,Naturally,"Naturally,",Content,,ADV
54,18,54Bw02,2,2,people,people,Content,,NOUN
54,19,54Bw03,2,3,want,want,Content,,VERB
54,20,54Bw04,2,4,to,to,Function,,ADP
54,21,54Bw05,2,5,know,know,Content,,VERB
54,22,54Bw06,2,6,how,how,Content,,SCONJ
54,23,54Bw07,2,7,those,those,Function,,PRON
54,24,54Bw08,2,8,businesses,businesses,Content,,NOUN
54,25,54Bw09,2,9,will,will,Function,,AUX
54,26,54Bw10,2,10,spend,spend,Content,,VERB
54,27,54Bw11,2,11,it,it.,Function,,PRON
55,1,55Aw01,1,1,Florida,"Florida,",Content,,PROPN
55,2,55Aw02,1,2,it,it,Function,,PRON
55,3,55Aw03,1,3,seems,"seems,",Content,,VERB
55,4,55Aw04,1,4,has,has,Content,,VERB
55,5,55Aw05,1,5,always,always,Content,,ADV
55,6,55Aw06,1,6,been,been,Content,,AUX
55,7,55Aw07,1,7,a,a,Function,,INTJ
55,8,55Aw08,1,8,popular,popular,Content,,ADJ
55,9,55Aw09,1,9,destination,destination.,Content,,NOUN
55,10,55Bw01,2,1,Even,Even,Content,,ADV
55,11,55Bw02,2,2,the,the,Function,,PRON
55,12,55Bw03,2,3,first,first,Content,,ADJ
55,13,55Bw04,2,4,known,known,Content,,VERB
55,14,55Bw05,2,5,Americans,Americans,Content,,PROPN
55,15,55Bw06,2,6,gravitated,gravitated,Content,,VERB
55,16,55Bw07,2,7,to,to,Function,,ADP
55,17,55Bw08,2,8,the,the,Function,,PRON
55,18,55Bw09,2,9,state,state.,Content,,NOUN
56,1,56Aw01,1,1,When,When,Content,,SCONJ
56,2,56Aw02,1,2,early,early,Content,,ADV
56,3,56Aw03,1,3,humans,humans,Content,,NOUN
56,4,56Aw04,1,4,discovered,discovered,Content,,VERB
56,5,56Aw05,1,5,how,how,Content,,SCONJ
56,6,56Aw06,1,6,to,to,Function,,ADP
56,7,56Aw07,1,7,build,build,Content,,VERB
56,8,56Aw08,1,8,fires,"fires,",Content,,NOUN
56,9,56Aw09,1,9,life,life,Content,,NOUN
56,10,56Aw10,1,10,became,became,Content,,VERB
56,11,56Aw11,1,11,much,much,Content,,ADJ
56,12,56Aw12,1,12,easier,easier,Content,,ADJ
56,13,56Aw13,1,13,in,in,Function,,ADP
56,14,56Aw14,1,14,many,many,Content,,ADJ
56,15,56Aw15,1,15,regards,regards.,Content,,NOUN
56,16,56Bw01,2,1,They,They,Function,,PRON
56,17,56Bw02,2,2,huddled,huddled,Content,,VERB
56,18,56Bw03,2,3,around,around,Function,,ADP
56,19,56Bw04,2,4,fire,fire,Content,,NOUN
56,20,56Bw05,2,5,for,for,Function,,ADP
56,21,56Bw06,2,6,warmth,"warmth,",Content,,NOUN
56,22,56Bw07,2,7,light,light,Content,,NOUN
56,23,56Bw08,2,8,and,and,Function,,CCONJ
56,24,56Bw09,2,9,protection,protection.,Content,,NOUN
57,1,57Aw01,1,1,For,For,Function,,ADP
57,2,57Aw02,1,2,most,most,Content,,ADJ
57,3,57Aw03,1,3,of,of,Function,,ADP
57,4,57Aw04,1,4,human,human,Content,,ADJ
57,5,57Aw05,1,5,history,"history,",Content,,NOUN
57,6,57Aw06,1,6,nobody,nobody,Content,,PRON
57,7,57Aw07,1,7,ate,ate,Content,,INTJ
57,8,57Aw08,1,8,a,a,Function,,INTJ
57,9,57Aw09,1,9,vegetable,vegetable,Content,,ADJ
57,10,57Aw10,1,10,for,for,Function,,ADP
57,11,57Aw11,1,11,pleasure,pleasure.,Content,,NOUN
57,12,57Bw01,2,1,After,After,Function,,ADP
57,13,57Bw02,2,2,all,"all,",Function,,PRON
57,14,57Bw03,2,3,vegetables,vegetables,Content,,NOUN
57,15,57Bw04,2,4,have,have,Content,,VERB
57,16,57Bw05,2,5,no,no,Function,,INTJ
57,17,57Bw06,2,6,evolutionary,evolutionary,Content,,ADJ
57,18,57Bw07,2,7,imperative,imperative,Content,,NOUN
57,19,57Bw08,2,8,to,to,Function,,ADP
57,20,57Bw09,2,9,be,be,Content,,AUX
57,21,57Bw10,2,10,delicious,delicious.,Content,,ADJ
58,1,58Aw01,1,1,Animals,Animals,Content,,NOUN
58,2,58Aw02,1,2,around,around,Function,,ADP
58,3,58Aw03,1,3,the,the,Function,,PRON
58,4,58Aw04,1,4,world,world,Content,,NOUN
58,5,58Aw05,1,5,are,are,Content,,AUX
58,6,58Aw06,1,6,on,on,Function,,ADP
58,7,58Aw07,1,7,the,the,Function,,PRON
58,8,58Aw08,1,8,move,move.,Content,,VERB
58,9,58Bw01,2,1,So,So,Content,,ADV
58,10,58Bw02,2,2,are,are,Content,,AUX
58,11,58Bw03,2,3,their,their,Function,,PRON
58,12,58Bw04,2,4,parasites,parasites.,Content,,NOUN
59,1,59Aw01,1,1,Gifts,Gifts,Content,,NOUN
59,2,59Aw02,1,2,are,are,Content,,AUX
59,3,59Aw03,1,3,often,often,Content,,ADV
59,4,59Aw04,1,4,left,left,Content,,PROPN
59,5,59Aw05,1,5,on,on,Function,,ADP
59,6,59Aw06,1,6,front,front,Content,,NOUN
59,7,59Aw07,1,7,row,row,Content,,NOUN
59,8,59Aw08,1,8,seats,seats,Content,,NOUN
59,9,59Aw09,1,9,at,at,Function,,ADP
59,10,59Aw10,1,10,fashion,fashion,Content,,NOUN
59,11,59Aw11,1,11,shows,shows,Content,,NOUN
59,12,59Aw12,1,12,for,for,Function,,ADP
59,13,59Aw13,1,13,guests,guests.,Content,,NOUN
59,14,59Bw01,2,1,Rarely,"Rarely,",Content,,ADV
59,15,59Bw02,2,2,however,"however,",Content,,ADV
59,16,59Bw03,2,3,are,are,Content,,AUX
59,17,59Bw04,2,4,they,they,Function,,PRON
59,18,59Bw05,2,5,placed,placed,Content,,VERB
59,19,59Bw06,2,6,on,on,Function,,ADP
59,20,59Bw07,2,7,every,every,Function,,PRON
59,21,59Bw08,2,8,seat,seat.,Content,,NOUN
60,1,60Aw01,1,1,Trying,Trying,Content,,VERB
60,2,60Aw02,1,2,to,to,Function,,ADP
60,3,60Aw03,1,3,figure,figure,Content,,NOUN
60,4,60Aw04,1,4,out,out,Function,,ADP
60,5,60Aw05,1,5,why,why,Content,,SCONJ
60,6,60Aw06,1,6,humans,humans,Content,,NOUN
60,7,60Aw07,1,7,cry,cry,Content,,NOUN
60,8,60Aw08,1,8,is,is,Content,,AUX
60,9,60Aw09,1,9,exhausting,exhausting.,Content,,NOUN
60,10,60Bw01,2,1,We,We,Function,,PRON
60,11,60Bw02,2,2,cry,cry,Content,,NOUN
60,12,60Bw03,2,3,about,about,Function,,ADP
60,13,60Bw04,2,4,death,"death,",Content,,NOUN
60,14,60Bw05,2,5,violence,"violence,",Content,,NOUN
60,15,60Bw06,2,6,breakups,"breakups,",Content,,NOUN
60,16,60Bw07,2,7,abandoned,abandoned,Content,,VERB
60,17,60Bw08,2,8,puppies,"puppies,",Content,,NOUN
60,18,60Bw09,2,9,sweet,sweet,Content,,ADJ
60,19,60Bw10,2,10,kisses,kisses,Content,,NOUN
60,20,60Bw11,2,11,and,and,Function,,CCONJ
60,21,60Bw12,2,12,words,words,Content,,NOUN
60,22,60Bw13,2,13,charged,charged,Content,,VERB
60,23,60Bw14,2,14,with,with,Function,,ADP
60,24,60Bw15,2,15,all,all,Function,,PRON
60,25,60Bw16,2,16,kinds,kinds,Content,,NOUN
60,26,60Bw17,2,17,of,of,Function,,ADP
60,27,60Bw18,2,18,meanings,meanings.,Content,,NOUN
61,1,61Aw01,1,1,The,The,Function,,PRON
61,2,61Aw02,1,2,most,most,Content,,ADJ
61,3,61Aw03,1,3,popular,popular,Content,,ADJ
61,4,61Aw04,1,4,movie,movie,Content,,NOUN
61,5,61Aw05,1,5,in,in,Function,,ADP
61,6,61Aw06,1,6,India,India,Content,,PROPN
61,7,61Aw07,1,7,this,this,Function,,PRON
61,8,61Aw08,1,8,summer,summer,Content,,NOUN
61,9,61Aw09,1,9,is,is,Content,,AUX
61,10,61Aw10,1,10,about,about,Function,,ADP
61,11,61Aw11,1,11,a,a,Function,,INTJ
61,12,61Aw12,1,12,toilet,toilet.,Content,,NOUN
61,13,61Bw01,2,1,It,It,Function,,PRON
61,14,61Bw02,2,2,nearly,nearly,Content,,ADV
61,15,61Bw03,2,3,causes,causes,Content,,NOUN
61,16,61Bw04,2,4,a,a,Function,,INTJ
61,17,61Bw05,2,5,divorce,divorce.,Content,,NOUN
62,1,62Aw01,1,1,Bargain,Bargain,Content,,NOUN
62,2,62Aw02,1,2,hunters,hunters,Content,,NOUN
62,3,62Aw03,1,3,have,have,Content,,VERB
62,4,62Aw04,1,4,begun,begun,Content,,PROPN
62,5,62Aw05,1,5,to,to,Function,,ADP
62,6,62Aw06,1,6,pay,pay,Content,,VERB
62,7,62Aw07,1,7,close,close,Content,,ADV
62,8,62Aw08,1,8,attention,attention,Content,,NOUN
62,9,62Aw09,1,9,to,to,Function,,ADP
62,10,62Aw10,1,10,emerging,emerging,Content,,VERB
62,11,62Aw11,1,11,market,market,Content,,NOUN
62,12,62Aw12,1,12,stocks,stocks.,Content,,NOUN
62,13,62Bw01,2,1,They,They,Function,,PRON
62,14,62Bw02,2,2,are,are,Content,,AUX
62,15,62Bw03,2,3,a,a,Function,,INTJ
62,16,62Bw04,2,4,little,little,Content,,ADJ
62,17,62Bw05,2,5,late,late,Content,,ADJ
62,18,62Bw06,2,6,to,to,Function,,ADP
62,19,62Bw07,2,7,the,the,Function,,PRON
62,20,62Bw08,2,8,game,game.,Content,,NOUN
63,1,63Aw01,1,1,One,One,Function,,NUM
63,2,63Aw02,1,2,new,new,Content,,ADJ
63,3,63Aw03,1,3,drug,drug,Content,,NOUN
63,4,63Aw04,1,4,promises,promises,Content,,NOUN
63,5,63Aw05,1,5,to,to,Function,,ADP
63,6,63Aw06,1,6,stop,stop,Content,,VERB
63,7,63Aw07,1,7,cancer,cancer,Content,,NOUN
63,8,63Aw08,1,8,from,from,Function,,ADP
63,9,63Aw09,1,9,spreading,spreading,Content,,VERB
63,10,63Aw10,1,10,to,to,Function,,ADP
63,11,63Aw11,1,11,other,other,Content,,ADJ
63,12,63Aw12,1,12,organs,organs.,Content,,NOUN
63,13,63Bw01,2,1,Another,Another,Function,,PRON
63,14,63Bw02,2,2,would,would,Function,,AUX
63,15,63Bw03,2,3,treat,treat,Content,,NOUN
63,16,63Bw04,2,4,blood,blood,Content,,NOUN
63,17,63Bw05,2,5,cancer,cancer.,Content,,NOUN
