Passage,WordNo,NewID,Sentence,WP,WordNoPunctuation,Word,WordClass,SimilarityWithPrevious,PartOfSpeech
36,17,36Bw12,2,12,anticipating,anticipating,Content,0.0999192416399038,VERB
36,18,36Bw13,2,13,the,the,Function,0.28975734557438454,PRON
36,19,36Bw14,2,14,relaxation,relaxation,Content,0.16165297531936199,NOUN
36,20,36Bw15,2,15,and,and,Function,null,CCONJ
36,21,36Bw16,2,16,fun,fun,Content,0.3352315805089413,ADJ
36,22,36Bw17,2,17,to,to,Function,null,ADP
36,23,36Bw18,2,18,come,come.,Content,0.39295454348540626,VERB
37,1,37Aw01,1,1,Certain,Certain,Content,null,ADJ
37,2,37Aw02,1,2,types,types,Content,0.3486307635207666,NOUN
37,3,37Aw03,1,3,of,of,Function,null,ADP
37,4,37Aw04,1,4,wine,wine,Content,0.11573973571349479,NOUN
37,5,37Aw05,1,5,seem,seem,Content,0.251016610918583,VERB
37,6,37Aw06,1,6,incapable,incapable,Content,0.21520510530781117,ADJ
37,7,37Aw07,1,7,of,of,Function,null,ADP
37,8,37Aw08,1,8,winning,winning,Content,0.04423927800166334,VERB
37,9,37Aw09,1,9,popular,popular,Content,0.2315841877418372,ADJ
37,10,37Aw10,1,10,acceptance,acceptance.,Content,0.18365426942472737,NOUN
37,11,37Bw01,2,1,Riesling,Riesling,Content,null,PROPN
37,12,37Bw02,2,2,is,is,Content,0.019235570743892025,AUX
37,13,37Bw03,2,3,one,"one,",Function,0.14617355433418389,NUM
37,14,37Bw04,2,4,particularly,particularly,Content,0.19390581379459484,ADV
37,15,37Bw05,2,5,in,in,Function,0.20053157049125644,ADP
37,16,37Bw06,2,6,its,its,Function,0.06095957395496387,PRON
37,17,37Bw07,2,7,moderately,moderately,Content,0.2649515814386469,ADV
37,18,37Bw08,2,8,sweet,sweet,Content,0.31619152797602995,ADJ
37,19,37Bw09,2,9,form,form.,Content,0.12857748260657467,NOUN
38,1,38Aw01,1,1,Bankers,Bankers,Content,null,NOUN
38,2,38Aw02,1,2,kept,kept,Content,0.0635053673786225,VERB
38,3,38Aw03,1,3,their,their,Function,0.2578855804143341,PRON
38,4,38Aw04,1,4,name,name,Content,0.0068812447947063735,NOUN
38,5,38Aw05,1,5,tags,tags,Content,0.17109589557876842,NOUN
38,6,38Aw06,1,6,obscured,obscured,Content,0.1810777903485924,VERB
38,7,38Aw07,1,7,behind,behind,Function,0.22934188378006892,ADP
38,8,38Aw08,1,8,ties,ties.,Content,0.1381949859554818,NOUN
38,9,38Bw01,2,1,Many,Many,Content,null,ADJ
38,10,38Bw02,2,2,tried,tried,Content,0.10507376509169256,VERB
38,11,38Bw03,2,3,to,to,Function,null,ADP
38,12,38Bw04,2,4,keep,keep,Content,0.1563169980098991,VERB
38,13,38Bw05,2,5,a,a,Function,null,INTJ
38,14,38Bw06,2,6,low,low,Content,0.1911316151111916,ADJ
38,15,38Bw07,2,7,profile,profile,Content,0.187028722999285,NOUN
38,16,38Bw08,2,8,and,and,Function,null,CCONJ
38,17,38Bw09,2,9,avoided,avoided,Content,0.26224047121998323,VERB
38,18,38Bw10,2,10,talking,talking,Content,0.2336983265941461,VERB
38,19,38Bw11,2,11,to,to,Function,null,ADP
38,20,38Bw12,2,12,the,the,Function,0.357039097502297,PRON
38,21,38Bw13,2,13,news,news,Content,0.17281568963622748,NOUN
38,22,38Bw14,2,14,media,media.,Content,0.3335121372605428,NOUN
39,1,39Aw01,1,1,Hollywood,Hollywood,Content,null,PROPN
39,2,39Aw02,1,2,executives,executives,Content,0.04668639042393029,NOUN
39,3,39Aw03,1,3,are,are,Content,0.09859413552944425,AUX
39,4,39Aw04,1,4,not,not,Content,0.23657571928221618,PART
39,5,39Aw05,1,5,so,so,Content,0.39140800393661684,ADV
39,6,39Aw06,1,6,different,different,Content,0.20697214581514445,ADJ
39,7,39Aw07,1,7,from,from,Function,0.18777424973183385,ADP
39,8,39Aw08,1,8,the,the,Function,0.32356390447781996,PRON
39,9,39Aw09,1,9,stars,stars,Content,0.28204466310443016,NOUN
39,10,39Aw10,1,10,they,they,Function,0.5176248573239932,PRON
39,11,39Aw11,1,11,employ,employ.,Content,0.19932924009972844,VERB
39,12,39Bw01,2,1,They,They,Function,null,PRON
39,13,39Bw02,2,2,want,want,Content,null,VERB
39,14,39Bw03,2,3,to,to,Function,null,ADP
39,15,39Bw04,2,4,be,be,Content,0.2253854446301338,AUX
39,16,39Bw05,2,5,seen,seen,Content,0.20468127142864145,VERB
39,17,39Bw06,2,6,in,in,Function,0.30493622877972987,ADP
39,18,39Bw07,2,7,the,the,Function,0.3648600324161267,PRON
39,19,39Bw08,2,8,right,right,Content,0.2760588240308127,INTJ
39,20,39Bw09,2,9,booths,booths,Content,0.0990560332792955,NOUN
39,21,39Bw10,2,10,at,at,Function,0.26722197810754555,ADP
39,22,39Bw11,2,11,the,the,Function,0.38184115040717415,PRON
39,23,39Bw12,2,12,right,right,Content,0.5068868857533502,INTJ
39,24,39Bw13,2,13,restaurants,restaurants.,Content,0.2092333369505437,NOUN
40,1,40Aw01,1,1,The,The,Function,null,PRON
40,2,40Aw02,1,2,more,more,Content,null,ADJ
40,3,40Aw03,1,3,we,we,Function,0.2443214226024962,PRON
40,4,40Aw04,1,4,learn,learn,Content,0.24475648385651033,VERB
40,5,40Aw05,1,5,about,about,Function,0.41158439669852387,ADP
40,6,40Aw06,1,6,how,how,Content,0.40435085648132874,SCONJ
40,7,40Aw07,1,7,people,people,Content,0.2881201393593988,NOUN
40,8,40Aw08,1,8,really,really,Content,0.5359977279086992,ADV
40,9,40Aw09,1,9,think,"think,",Content,0.5964409334989444,VERB
40,10,40Aw10,1,10,the,the,Function,0.31046394406201516,PRON
40,11,40Aw11,1,11,more,more,Content,0.565094200961216,ADJ
40,12,40Aw12,1,12,we,we,Function,0.5524097534136025,PRON
40,13,40Aw13,1,13,must,must,Function,0.2357512115475294,INTJ
40,14,40Aw14,1,14,rethink,rethink,Content,0.2819616452546085,NOUN
40,15,40Aw15,1,15,economic,economic,Content,0.1952647230223007,ADJ
40,16,40Aw16,1,16,theory,theory.,Content,0.24898014253797274,NOUN
40,17,40Bw01,2,1,Changes,Changes,Content,null,NOUN
40,18,40Bw02,2,2,in,in,Function,0.13887462303183545,ADP
40,19,40Bw03,2,3,fundamental,fundamental,Content,0.22479475748778502,ADJ
40,20,40Bw04,2,4,beliefs,beliefs,Content,0.24916847899423084,NOUN
40,21,40Bw05,2,5,play,play,Content,0.11700398439090719,NOUN
40,22,40Bw06,2,6,a,a,Function,null,INTJ
40,23,40Bw07,2,7,major,major,Content,0.19827180909963102,ADJ
40,24,40Bw08,2,8,role,role,Content,0.27305275950645524,NOUN
40,25,40Bw09,2,9,in,in,Function,0.23343199781243307,ADP
40,26,40Bw10,2,10,the,the,Function,0.31383552810132254,PRON
40,27,40Bw11,2,11,fluctuations,fluctuations,Content,0.2883606378314415,NOUN
40,28,40Bw12,2,12,of,of,Function,null,ADP
40,29,40Bw13,2,13,the,the,Function,0.28954678348753193,PRON
40,30,40Bw14,2,14,economy,economy.,Content,0.18084363962798838,NOUN
41,1,41Aw01,1,1,History,History,Content,null,NOUN
41,2,41Aw02,1,2,suggests,suggests,Content,0.07491563779798899,VERB
41,3,41Aw03,1,3,that,that,Function,0.1668568651643908,SCONJ
41,4,41Aw04,1,4,the,the,Function,0.28140445306865514,PRON
41,5,41Aw05,1,5,world,world,Content,0.19029791189237827,NOUN
41,6,41Aw06,1,6,is,is,Content,0.37319055001798823,AUX
41,7,41Aw07,1,7,about,about,Function,0.25252802428053817,ADP
41,8,41Aw08,1,8,due,due,Content,0.138353100759687,ADJ
41,9,41Aw09,1,9,for,for,Function,0.34123899595068413,ADP
41,10,41Aw10,1,10,another,another,Function,0.26775743964122817,PRON
41,11,41Aw11,1,11,financial,financial,Content,0.1904284858852944,ADJ
41,12,41Aw12,1,12,crisis,crisis.,Content,0.2856521574598058,NOUN
41,13,41Bw01,2,1,One,One,Function,null,NUM
41,14,41Bw02,2,2,of,of,Function,null,ADP
41,15,41Bw03,2,3,the,the,Function,null,PRON
41,16,41Bw04,2,4,places,places,Content,null,NOUN
41,17,41Bw05,2,5,it,it,Function,0.21571185161088802,PRON
41,18,41Bw06,2,6,might,might,Function,0.19544277032766538,ADV
41,19,41Bw07,2,7,start,"start,",Content,0.11815598863518356,VERB
41,20,41Bw08,2,8,according,according,Content,0.05844477099283221,VERB
41,21,41Bw09,2,9,to,to,Function,null,ADP
41,22,41Bw10,2,10,a,a,Function,null,INTJ
41,23,41Bw11,2,11,growing,growing,Content,0.12461369792060963,VERB
41,24,41Bw12,2,12,number,number,Content,0.27706300005664525,NOUN
41,25,41Bw13,2,13,of,of,Function,null,ADP
41,26,41Bw14,2,14,indicators,"indicators,",Content,0.170977042156839,NOUN
41,27,41Bw15,2,15,is,is,Content,0.28908785821971944,AUX
41,28,41Bw16,2,16,Italy,Italy.,Content,0.043904902275055176,PROPN
42,1,42Aw01,1,1,Few,Few,Content,null,ADJ
42,2,42Aw02,1,2,doubt,doubt,Content,0.13399878507673205,NOUN
42,3,42Aw03,1,3,that,that,Function,0.29799027691601576,SCONJ
42,4,42Aw04,1,4,energy,energy,Content,0.07864382477115343,NOUN
42,5,42Aw05,1,5,has,has,Content,0.20868598675900138,VERB
42,6,42Aw06,1,6,improved,improved,Content,0.20958175861363118,VERB
42,7,42Aw07,1,7,lives,lives,Content,0.09102068872012363,NOUN
42,8,42Aw08,1,8,and,and,Function,null,CCONJ
42,9,42Aw09,1,9,enabled,enabled,Content,0.23886561899546424,VERB
42,10,42Aw10,1,10,human,human,Content,0.18935394552558482,ADJ
42,11,42Aw11,1,11,progress,progress.,Content,0.2608640187119829,NOUN
42,12,42Bw01,2,1,Yet,Yet,Content,null,ADV
42,13,42Bw02,2,2,one,one,Function,0.3204011647920344,NUM
42,14,42Bw03,2,3,of,of,Function,null,ADP
42,15,42Bw04,2,4,the,the,Function,0.26867144384154584,PRON
42,16,42Bw05,2,5,biggest,biggest,Content,0.13821461114727532,ADJ
42,17,42Bw06,2,6,challenges,challenges,Content,0.16509030553098675,NOUN
42,18,42Bw07,2,7,facing,facing,Content,0.4168521325385284,VERB
42,19,42Bw08,2,8,the,the,Function,0.3548460648974249,PRON
42,20,42Bw09,2,9,world,world,Content,0.2843137732782824,NOUN
42,21,42Bw10,2,10,is,is,Content,0.32839735010452453,AUX
42,22,42Bw11,2,11,the,the,Function,0.39626233437766467,PRON
42,23,42Bw12,2,12,polarized,polarized,Content,0.12968709593679772,VERB
42,24,42Bw13,2,13,debate,debate,Content,0.263201800837982,NOUN
42,25,42Bw14,2,14,over,over,Function,0.22978973922665316,ADP
42,26,42Bw15,2,15,the,the,Function,0.38664622880513055,PRON
42,27,42Bw16,2,16,future,future,Content,0.30913580327272033,NOUN
42,28,42Bw17,2,17,of,of,Function,null,ADP
42,29,42Bw18,2,18,energy,energy.,Content,0.24379749862230027,NOUN
43,1,43Aw01,1,1,Dance,Dance,Content,null,NOUN
43,2,43Aw02,1,2,is,is,Content,0.030982057818364658,AUX
43,3,43Aw03,1,3,about,about,Function,0.15069977951954566,ADP
43,4,43Aw04,1,4,change,change.,Content,0.19801391557553327,NOUN
43,5,43Bw01,2,1,The,The,Function,null,PRON
43,6,43Bw02,2,2,body,body,Content,null,NOUN
43,7,43Bw03,2,3,keeps,keeps,Content,0.09789757215224504,VERB
43,8,43Bw04,2,4,altering,altering,Content,0.22979877409258131,VERB
43,9,43Bw05,2,5,its,its,Function,0.1920579181672893,PRON
43,10,43Bw06,2,6,shape,shape,Content,0.2938112700155332,NOUN
43,11,43Bw07,2,7,while,while,Function,0.20542479164035837,SCONJ
43,12,43Bw08,2,8,we,we,Function,0.1268032502608233,PRON
43,13,43Bw09,2,9,watch,watch,Content,0.1376662940352134,VERB
43,14,43Bw10,2,10,it,it,Function,0.3005578329695522,PRON
43,15,43Bw11,2,11,move,move.,Content,0.19910373087551356,VERB
44,1,44Aw01,1,1,Plants,Plants,Content,null,NOUN
44,2,44Aw02,1,2,have,have,Content,0.06586487317552635,VERB
44,3,44Aw03,1,3,no,no,Function,0.18666172176440562,INTJ
44,4,44Aw04,1,4,eyes,"eyes,",Content,0.14763641773569142,NOUN
44,5,44Aw05,1,5,no,no,Function,0.1571059689849978,INTJ
44,6,44Aw06,1,6,ears,"ears,",Content,0.41457110176781664,NOUN
44,7,44Aw07,1,7,no,no,Function,0.13832807968469504,INTJ
44,8,44Aw08,1,8,mouth,mouth,Content,0.45550951914087773,NOUN
44,9,44Aw09,1,9,and,and,Function,null,CCONJ
44,10,44Aw10,1,10,no,no,Function,0.14365530205371316,INTJ
44,11,44Aw11,1,11,hands,hands.,Content,0.41676165302875245,NOUN
44,12,44Bw01,2,1,They,They,Function,null,PRON
44,13,44Bw02,2,2,do,do,Content,null,VERB
44,14,44Bw03,2,3,not,not,Content,0.7125732160139493,PART
44,15,44Bw04,2,4,have,have,Content,0.47248737569204086,VERB
44,16,44Bw05,2,5,a,a,Function,null,INTJ
44,17,44Bw06,2,6,brain,brain,Content,0.12529370239145934,NOUN
44,18,44Bw07,2,7,or,or,Function,0.36453231409275405,CCONJ
44,19,44Bw08,2,8,a,a,Function,null,INTJ
44,20,44Bw09,2,9,nervous,nervous,Content,0.2919137230486339,ADJ
44,21,44Bw10,2,10,system,system.,Content,0.19012492898292915,NOUN
45,1,45Aw01,1,1,There,There,Content,null,ADV
45,2,45Aw02,1,2,are,are,Content,0.21421590414883712,AUX
45,3,45Aw03,1,3,many,many,Content,0.4888310792520372,ADJ
45,4,45Aw04,1,4,more,more,Content,0.34399742334365657,ADJ
45,5,45Aw05,1,5,gorillas,gorillas,Content,0.12781679424836934,NOUN
45,6,45Aw06,1,6,and,and,Function,null,CCONJ
45,7,45Aw07,1,7,chimpanzees,chimpanzees,Content,0.43414141740392626,NOUN
45,8,45Aw08,1,8,than,than,Function,0.3895460398805988,ADP
45,9,45Aw09,1,9,previously,previously,Content,0.17664233309468025,ADV
45,10,45Aw10,1,10,believed,"believed,",Content,0.240746280737359,VERB
45,11,45Aw11,1,11,new,new,Content,0.1733769077318057,ADJ
45,12,45Aw12,1,12,research,research,Content,0.2497172266990622,NOUN
45,13,45Aw13,1,13,finds,finds.,Content,0.18097987476216626,VERB
45,14,45Bw01,2,1,Nonetheless,"Nonetheless,",Content,null,ADV
45,15,45Bw02,2,2,their,their,Function,0.17113300091839187,PRON
45,16,45Bw03,2,3,numbers,numbers,Content,0.2311353053814167,NOUN
45,17,45Bw04,2,4,are,are,Content,0.28605260076407896,AUX
45,18,45Bw05,2,5,rapidly,rapidly,Content,0.21028527001395697,ADV
45,19,45Bw06,2,6,declining,declining.,Content,0.3162273595293264,VERB
46,1,46Aw01,1,1,Forests,Forests,Content,null,NOUN
46,2,46Aw02,1,2,are,are,Content,0.09843298585612426,AUX
46,3,46Aw03,1,3,disappearing,disappearing.,Content,0.25579500892613893,VERB
46,4,46Bw01,2,1,Maps,Maps,Content,null,NOUN
46,5,46Bw02,2,2,show,show,Content,0.060038417401717406,NOUN
46,6,46Bw03,2,3,shrinking,shrinking,Content,0.11832646462781453,VERB
46,7,46Bw04,2,4,woodlands,woodlands,Content,0.20754595429994846,NOUN
46,8,46Bw05,2,5,all,all,Function,0.21464939561191104,PRON
46,9,46Bw06,2,6,over,over,Function,0.14931672146038302,ADP
46,10,46Bw07,2,7,the,the,Function,0.20445482597580772,PRON
46,11,46Bw08,2,8,world,world.,Content,0.13313410386058158,NOUN
47,1,47Aw01,1,1,A,A,Function,null,NOUN
47,2,47Aw02,1,2,cowboy,cowboy,Content,null,PROPN
47,3,47Aw03,1,3,walks,walks,Content,0.12341191583785298,NOUN
47,4,47Aw04,1,4,into,into,Function,0.06753186550186371,ADP
47,5,47Aw05,1,5,a,a,Function,null,INTJ
47,6,47Aw06,1,6,bar,bar.,Content,0.15979757598331007,NOUN
47,7,47Bw01,2,1,Or,Or,Function,null,CCONJ
47,8,47Bw02,2,2,more,more,Content,null,ADJ
47,9,47Bw03,2,3,specifically,"specifically,",Content,0.09314207444009676,ADV
47,10,47Bw04,2,4,a,a,Function,null,INTJ
47,11,47Bw05,2,5,Nigerian,Nigerian,Content,0.036401620007451715,ADJ
47,12,47Bw06,2,6,immigrant,immigrant,Content,0.04680477087636781,ADJ
47,13,47Bw07,2,7,grad,grad,Content,0.14766676039983534,NOUN
47,14,47Bw08,2,8,student,student,Content,0.4028498108714927,NOUN
47,15,47Bw09,2,9,in,in,Function,0.18712104706662033,ADP
47,16,47Bw10,2,10,a,a,Function,null,INTJ
47,17,47Bw11,2,11,cowboy,cowboy,Content,0.22412089212248537,PROPN
47,18,47Bw12,2,12,hat,hat,Content,0.2160925257012003,PROPN
47,19,47Bw13,2,13,walks,walks,Content,0.10898678512354872,NOUN
47,20,47Bw14,2,14,into,into,Function,0.1280242827133432,ADP
47,21,47Bw15,2,15,a,a,Function,null,INTJ
47,22,47Bw16,2,16,bar,bar,Content,0.22292969424792203,NOUN
47,23,47Bw17,2,17,in,in,Function,0.19031210728555634,ADP
47,24,47Bw18,2,18,Oklahoma,Oklahoma.,Content,0.2982772796428679,PROPN
48,1,48Aw01,1,1,One,One,Function,null,NUM
48,2,48Aw02,1,2,man,man,Content,null,INTJ
48,3,48Aw03,1,3,vanished,vanished,Content,0.17766009071774802,PROPN
48,4,48Aw04,1,4,diving,diving,Content,0.12456568234004468,NOUN
48,5,48Aw05,1,5,at,at,Function,0.08117259001012628,ADP
48,6,48Aw06,1,6,midnight,midnight.,Content,0.18182377062296767,NOUN
48,7,48Bw01,2,1,Another,Another,Function,null,PRON
48,8,48Bw02,2,2,was,was,Content,null,AUX
48,9,48Bw03,2,3,attacked,attacked,Content,0.15156867673968893,VERB
48,10,48Bw04,2,4,by,by,Function,0.28241176460644923,ADP
48,11,48Bw05,2,5,a,a,Function,null,INTJ
48,12,48Bw06,2,6,great,great,Content,0.09236858033691714,ADJ
48,13,48Bw07,2,7,white,white,Content,0.17752154073006587,ADJ
48,14,48Bw08,2,8,shark,shark,Content,0.20153147349967193,NOUN
48,15,48Bw09,2,9,in,in,Function,0.22009460809846826,ADP
48,16,48Bw10,2,10,deep,deep,Content,0.20777094385791423,ADJ
48,17,48Bw11,2,11,water,water.,Content,0.28395489561670006,NOUN
49,1,49Aw01,1,1,Student,Student,Content,null,NOUN
49,2,49Aw02,1,2,loans,loans,Content,0.13489287111712878,NOUN
49,3,49Aw03,1,3,are,are,Content,0.05982137589951734,AUX
49,4,49Aw04,1,4,central,central,Content,0.10638414530950972,ADJ
49,5,49Aw05,1,5,to,to,Function,null,ADP
49,6,49Aw06,1,6,financing,financing,Content,0.3709511839651882,NOUN
49,7,49Aw07,1,7,college,college,Content,0.33993130750449174,NOUN
49,8,49Aw08,1,8,educations,"educations,",Content,0.4813003413884205,NOUN
49,9,49Aw09,1,9,yet,yet,Content,0.13280010668506662,CCONJ
49,10,49Aw10,1,10,millions,millions,Content,0.19685729345523134,NOUN
49,11,49Aw11,1,11,of,of,Function,null,ADP
49,12,49Aw12,1,12,borrowers,borrowers,Content,0.5136207436119071,NOUN
49,13,49Aw13,1,13,are,are,Content,0.35644186363185265,AUX
49,14,49Aw14,1,14,in,in,Function,0.23558771317955735,ADP
49,15,49Aw15,1,15,default,default.,Content,0.2976871012871788,NOUN
49,16,49Bw01,2,1,That,That,Function,null,PRON
49,17,49Bw02,2,2,is,is,Content,null,AUX
49,18,49Bw03,2,3,clear,clear,Content,0.13901856860822012,ADJ
49,19,49Bw04,2,4,evidence,evidence,Content,0.22519249748419137,NOUN
49,20,49Bw05,2,5,that,that,Function,0.39943058951619514,SCONJ
49,21,49Bw06,2,6,the,the,Function,0.3099436416225342,PRON
49,22,49Bw07,2,7,system,system,Content,0.14420918312349099,NOUN
49,23,49Bw08,2,8,is,is,Content,0.5154178613423903,AUX
49,24,49Bw09,2,9,in,in,Function,0.23458771408907056,ADP
49,25,49Bw10,2,10,dire,dire,Content,0.19076018606337958,ADJ
49,26,49Bw11,2,11,need,need,Content,0.343143773917405,NOUN
49,27,49Bw12,2,12,of,of,Function,null,ADP
49,28,49Bw13,2,13,improvement,improvement.,Content,0.2825483401982965,NOUN
50,1,50Aw01,1,1,People,People,Content,null,NOUN
50,2,50Aw02,1,2,seem,seem,Content,0.16624187199455137,VERB
50,3,50Aw03,1,3,to,to,Function,null,ADP
50,4,50Aw04,1,4,be,be,Content,0.3242530891054326,AUX
50,5,50Aw05,1,5,more,more,Content,0.3425942769522295,ADJ
50,6,50Aw06,1,6,worried,worried,Content,0.21488601245305688,ADJ
50,7,50Aw07,1,7,than,than,Function,0.46156852179195934,ADP
50,8,50Aw08,1,8,ever,ever,Content,0.31647514798244986,ADV
50,9,50Aw09,1,9,about,about,Content,0.4513123745138687,ADP
50,10,50Aw10,1,10,stress,stress.,Content,0.21649467584676585,NOUN
50,11,50Bw01,2,1,We,We,Function,null,PRON
50,12,50Bw02,2,2,hear,hear,Content,null,VERB
50,13,50Bw03,2,3,that,that,Function,0.21917974677322774,SCONJ
50,14,50Bw04,2,4,stress,stress,Content,0.09303069643660344,NOUN
50,15,50Bw05,2,5,can,can,Function,0.19916630635680344,AUX
50,16,50Bw06,2,6,lead,lead,Content,0.07696851132488595,NOUN
50,17,50Bw07,2,7,to,to,Function,null,ADP
50,18,50Bw08,2,8,everything,everything,Content,0.19612088869457786,PRON
50,19,50Bw09,2,9,from,from,Function,0.1536940052175527,ADP
50,20,50Bw10,2,10,depression,depression,Content,0.2754566918073486,NOUN
50,21,50Bw11,2,11,to,to,Function,null,ADP
50,22,50Bw12,2,12,cancer,cancer.,Content,0.28470160668257644,NOUN
51,1,51Aw01,1,1,Music,Music,Content,null,NOUN
51,2,51Aw02,1,2,can,can,Function,0.08331434025374078,AUX
51,3,51Aw03,1,3,transport,transport,Content,0.06173298436413021,NOUN
51,4,51Aw04,1,4,us,us,Function,0.09646176746057294,PRON
51,5,51Aw05,1,5,back,back,Content,0.08509223206082325,ADV
51,6,51Aw06,1,6,in,in,Function,0.27347608373140136,ADP
51,7,51Aw07,1,7,time,time,Content,0.20609610780859472,NOUN
51,8,51Aw08,1,8,or,or,Function,0.18107153740216508,CCONJ
51,9,51Aw09,1,9,help,help,Content,0.23193138860685297,VERB
51,10,51Aw10,1,10,usher,usher,Content,0.17125762036379594,PROPN
51,11,51Aw11,1,11,in,in,Function,0.33380219693404484,ADP
51,12,51Aw12,1,12,new,new,Content,0.3304314189208324,ADJ
51,13,51Aw13,1,13,ways,ways,Content,0.29605990280027566,NOUN
51,14,51Aw14,1,14,of,of,Function,null,ADP
51,15,51Aw15,1,15,thinking,thinking.,Content,0.3405104374743401,VERB
51,16,51Bw01,2,1,It,It,Function,null,PRON
51,17,51Bw02,2,2,can,can,Function,null,AUX
51,18,51Bw03,2,3,capture,capture,Content,null,NOUN
51,19,51Bw04,2,4,a,a,Function,null,INTJ
51,20,51Bw05,2,5,historical,historical,Content,0.09094558666870674,ADJ
51,21,51Bw06,2,6,moment,moment,Content,0.15655221806412045,NOUN
51,22,51Bw07,2,7,or,or,Function,0.14526197166562158,CCONJ
51,23,51Bw08,2,8,offer,offer,Content,0.13938617316506988,NOUN
51,24,51Bw09,2,9,an,an,Function,0.14903750129461465,PRON
51,25,51Bw10,2,10,escape,escape,Content,0.24093953567334295,NOUN
51,26,51Bw11,2,11,from,from,Function,0.19982545470812604,ADP
51,27,51Bw12,2,12,the,the,Function,0.31595762754352796,PRON
51,28,51Bw13,2,13,world,world,Content,0.19032771956667494,NOUN
51,29,51Bw14,2,14,around,around,Function,0.24050533625938786,ADP
51,30,51Bw15,2,15,us,us.,Function,0.3151727880238564,PRON
52,1,52Aw01,1,1,The,The,Function,null,PRON
52,2,52Aw02,1,2,laws,laws,Content,null,NOUN
52,3,52Aw03,1,3,that,that,Function,0.1094197584799922,SCONJ
52,4,52Aw04,1,4,authorize,authorize,Content,0.1983729426558539,VERB
52,5,52Aw05,1,5,medical,medical,Content,0.13354397734674156,ADJ
52,6,52Aw06,1,6,aid,aid,Content,0.21617686319030416,PROPN
52,7,52Aw07,1,7,in,in,Function,0.16301311475412808,ADP
52,8,52Aw08,1,8,dying,dying,Content,0.13201134648072674,VERB
52,9,52Aw09,1,9,have,have,Content,0.1595693577967202,VERB
52,10,52Aw10,1,10,worked,worked,Content,0.10319266866939325,VERB
52,11,52Aw11,1,11,exactly,exactly,Content,0.21165327478332965,ADV
52,12,52Aw12,1,12,as,as,Function,0.22581161546302686,ADP
52,13,52Aw13,1,13,intended,"intended,",Content,0.2897451987751651,VERB
52,14,52Aw14,1,14,the,the,Function,0.3629350012487238,PRON
52,15,52Aw15,1,15,evidence,evidence,Content,0.2191410482017064,NOUN
52,16,52Aw16,1,16,shows,shows.,Content,0.1640904688413403,NOUN
52,17,52Bw01,2,1,They,They,Function,null,PRON
52,18,52Bw02,2,2,have,have,Content,null,VERB
52,19,52Bw03,2,3,benefited,benefited,Content,0.2368484935924163,VERB
52,20,52Bw04,2,4,dying,dying,Content,0.06611607082176106,VERB
52,21,52Bw05,2,5,patients,patients,Content,0.17049055267064392,NOUN
52,22,52Bw06,2,6,and,and,Function,null,CCONJ
52,23,52Bw07,2,7,their,their,Function,0.25331325672601684,PRON
52,24,52Bw08,2,8,families,families,Content,0.3608462978547952,NOUN
52,25,52Bw09,2,9,without,without,Function,0.25584223897862357,ADP
52,26,52Bw10,2,10,causing,causing,Content,0.1531378570915638,VERB
52,27,52Bw11,2,11,any,any,Function,0.23207113902608192,INTJ
52,28,52Bw12,2,12,harm,harm,Content,0.3462538040235361,NOUN
52,29,52Bw13,2,13,to,to,Function,null,ADP
52,30,52Bw14,2,14,anyone,anyone.,Content,0.27083773128784067,PRON
53,1,53Aw01,1,1,Israel,Israel,Content,null,PROPN
53,2,53Aw02,1,2,cannot,cannot,Function,0.2087382094055236,INTJ
53,3,53Aw03,1,3,define,define,Content,0.027939056173127648,VERB
53,4,53Aw04,1,4,a,a,Function,null,INTJ
53,5,53Aw05,1,5,Jew,Jew.,Content,0.5157612065971617,PROPN
53,6,53Bw01,2,1,And,And,Function,null,CCONJ
53,7,53Bw02,2,2,the,the,Function,null,PRON
53,8,53Bw03,2,3,more,more,Content,null,ADJ
53,9,53Bw04,2,4,it,it,Function,0.3793831961995213,PRON
53,10,53Bw05,2,5,attempts,attempts,Content,0.07744677865842793,NOUN
53,11,53Bw06,2,6,to,to,Function,null,ADP
53,12,53Bw07,2,7,do,do,Content,0.1597350325122825,VERB
53,13,53Bw08,2,8,so,"so,",Content,0.5250916636614957,ADV
53,14,53Bw09,2,9,the,the,Function,0.3375187202507744,PRON
53,15,53Bw10,2,10,more,more,Content,0.618177360149316,ADJ
53,16,53Bw11,2,11,obvious,obvious,Content,0.23090982389634995,ADJ
53,17,53Bw12,2,12,that,that,Function,0.46920935016748233,SCONJ
53,18,53Bw13,2,13,becomes,becomes.,Content,0.29349558585058044,VERB
54,1,54Aw01,1,1,Corporate,Corporate,Content,null,ADJ
54,2,54Aw02,1,2,tax,tax,Content,0.3463550917334183,NOUN
54,3,54Aw03,1,3,cuts,cuts,Content,0.29396596734366703,NOUN
54,4,54Aw04,1,4,will,will,Function,0.14792789440726983,AUX
54,5,54Aw05,1,5,put,put,Content,0.07628699415493682,VERB
54,6,54Aw06,1,6,billions,billions,Content,0.2575945147396506,NOUN
54,7,54Aw07,1,7,of,of,Function,null,ADP
54,8,54Aw08,1,8,dollars,dollars,Content,0.49045015864510594,NOUN
54,9,54Aw09,1,9,back,back,Content,0.22900728379207194,ADV
54,10,54Aw10,1,10,in,in,Function,0.22650129314565007,ADP
54,11,54Aw11,1,11,the,the,Function,0.2446615412854898,PRON
